Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Sales Revenue,Order ID,Year,Day,Month,Age-Group
18048,29,Male,No,Laptop,LTP123,4,Cancelled,Credit Card,674.32,674.32,1,2024-03-11,Standard,"Extended Warranty, Accessory, Impulse Item",172.7,847.02,17827,2024,Monday,March,18-35
18048,29,Male,Yes,Smartwatch,SWT567,3,Cancelled,Bank Transfer,3216.5,459.5,7,2024-05-18,Expedited,,0.0,3216.5,17828,2024,Saturday,May,18-35
18049,63,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,3371.6,674.32,5,2024-01-31,Same Day,Accessory,35.4,3407.0,17829,2024,Wednesday,January,56-75
18049,63,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,4135.5,459.5,9,2024-03-04,Same Day,"Extended Warranty, Extended Warranty",167.81,4303.31,17830,2024,Monday,March,56-75
18050,71,Female,Yes,Tablet,TBL345,2,Completed,Bank Transfer,7864.1,786.41,10,2024-08-31,Same Day,,0.0,7864.1,17831,2024,Saturday,August,56-75
18051,57,Female,No,Headphones,HDP456,4,Completed,PayPal,1444.72,361.18,4,2024-02-19,Standard,"Impulse Item, Accessory",189.19,1633.91,17832,2024,Monday,February,56-75
18053,26,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,7977.76,1139.68,7,2024-08-03,Same Day,Accessory,40.71,8018.47,17833,2024,Saturday,August,18-35
18053,26,Female,No,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,2024-09-15,Expedited,Impulse Item,46.52,2069.48,17834,2024,Sunday,September,18-35
18054,50,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,2297.5,459.5,5,2024-01-12,Expedited,"Accessory, Impulse Item, Impulse Item",214.58,2512.08,17835,2024,Friday,January,36-55
18054,50,Female,No,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,2024-03-31,Same Day,Impulse Item,67.19,5461.75,17836,2024,Sunday,March,36-55
18054,50,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,2024-06-11,Standard,,0.0,11396.8,17837,2024,Tuesday,June,36-55
18056,23,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,3676.0,459.5,8,2024-03-22,Same Day,Impulse Item,45.85,3721.85,17838,2024,Friday,March,18-35
18057,42,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,2359.23,786.41,3,2024-08-03,Standard,Accessory,37.67,2396.9,17839,2024,Saturday,August,36-55
18058,77,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,1444.72,361.18,4,2024-03-08,Same Day,,0.0,1444.72,17840,2024,Friday,March,75+
18058,77,Female,Yes,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,2024-07-04,Expedited,"Impulse Item, Accessory, Impulse Item",188.46,5583.02,17841,2024,Thursday,July,75+
18060,63,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,2528.26,361.18,7,2024-03-18,Standard,Impulse Item,18.84,2547.1000000000004,17842,2024,Monday,March,56-75
18060,63,Male,No,Headphones,HDP456,4,Cancelled,PayPal,1444.72,361.18,4,2024-05-08,Same Day,Accessory,65.18,1509.9,17843,2024,Wednesday,May,56-75
18061,74,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,4720.24,674.32,7,2024-04-08,Standard,"Extended Warranty, Impulse Item",67.65,4787.889999999999,17844,2024,Monday,April,56-75
18062,29,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,2024-03-29,Standard,,0.0,1378.5,17845,2024,Friday,March,18-35
18062,29,Male,Yes,Smartwatch,SWT567,4,Completed,PayPal,4135.5,459.5,9,2024-09-15,Expedited,,0.0,4135.5,17846,2024,Sunday,September,18-35
18063,48,Male,No,Smartwatch,SWT567,2,Cancelled,PayPal,3216.5,459.5,7,2024-05-18,Expedited,"Extended Warranty, Impulse Item",150.4,3366.9,17847,2024,Saturday,May,36-55
18063,48,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2297.5,459.5,5,2024-06-27,Standard,Accessory,11.42,2308.92,17848,2024,Thursday,June,36-55
18064,52,Male,No,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,2024-05-22,Standard,Extended Warranty,37.78,2735.0600000000004,17849,2024,Wednesday,May,36-55
18065,78,Female,No,Headphones,HDP456,3,Completed,Credit Card,722.36,361.18,2,2024-02-28,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",92.07,814.4300000000001,17850,2024,Wednesday,February,75+
18066,59,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-02-14,Standard,"Extended Warranty, Impulse Item, Impulse Item",129.24,3018.6800000000003,17851,2024,Wednesday,February,56-75
18066,59,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,361.18,361.18,1,2024-06-04,Same Day,Extended Warranty,23.42,384.6,17852,2024,Tuesday,June,56-75
18067,56,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,3676.0,459.5,8,2024-01-29,Standard,,0.0,3676.0,17853,2024,Monday,January,56-75
18067,56,Male,Yes,Laptop,LTP123,4,Completed,Bank Transfer,2697.28,674.32,4,2024-07-31,Standard,Impulse Item,39.9,2737.1800000000003,17854,2024,Wednesday,July,56-75
18070,70,Male,Yes,Laptop,LTP123,2,Cancelled,Bank Transfer,1348.64,674.32,2,2024-09-23,Same Day,,0.0,1348.64,17855,2024,Monday,September,56-75
18071,44,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,5504.87,786.41,7,2024-02-28,Same Day,Extended Warranty,85.16,5590.03,17856,2024,Wednesday,February,36-55
18073,49,Female,No,Tablet,TBL345,1,Completed,Credit Card,7864.1,786.41,10,2024-01-23,Expedited,Extended Warranty,67.45,7931.55,17857,2024,Tuesday,January,36-55
18073,49,Female,No,Laptop,LTP123,4,Cancelled,PayPal,6068.88,674.32,9,2024-03-03,Same Day,,0.0,6068.88,17858,2024,Sunday,March,36-55
18073,49,Female,No,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2024-07-02,Same Day,"Accessory, Extended Warranty",77.84,1883.74,17859,2024,Tuesday,July,36-55
18074,69,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,1838.0,459.5,4,2024-02-07,Standard,,0.0,1838.0,17860,2024,Wednesday,February,56-75
18074,69,Female,Yes,Tablet,TBL345,5,Completed,PayPal,3932.05,786.41,5,2024-04-14,Expedited,Extended Warranty,93.17,4025.2200000000003,17861,2024,Sunday,April,56-75
18075,21,Female,No,Tablet,TBL345,1,Cancelled,PayPal,3145.64,786.41,4,2024-08-23,Standard,"Extended Warranty, Accessory, Impulse Item",142.99,3288.63,17862,2024,Friday,August,18-35
18076,75,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,786.41,786.41,1,2024-08-19,Standard,"Extended Warranty, Extended Warranty, Impulse Item",193.42,979.8299999999999,17863,2024,Monday,August,56-75
18077,31,Male,No,Tablet,TBL345,4,Completed,PayPal,3932.05,786.41,5,2024-06-25,Same Day,"Extended Warranty, Accessory, Accessory",203.28,4135.33,17864,2024,Tuesday,June,18-35
18077,31,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,9117.44,1139.68,8,2024-07-19,Expedited,Impulse Item,84.89,9202.33,17865,2024,Friday,July,18-35
18079,72,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-04-19,Same Day,"Impulse Item, Accessory",167.74,5866.139999999999,17866,2024,Friday,April,56-75
18080,66,Female,Yes,Headphones,HDP456,3,Cancelled,Credit Card,361.18,361.18,1,2024-08-31,Same Day,"Extended Warranty, Accessory",100.37,461.55,17867,2024,Saturday,August,56-75
18082,28,Female,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,2024-09-13,Expedited,Impulse Item,42.75,6785.95,17868,2024,Friday,September,18-35
18084,78,Female,No,Headphones,HDP456,3,Cancelled,PayPal,1805.9,361.18,5,2024-09-13,Expedited,,0.0,1805.9,17869,2024,Friday,September,75+
18086,18,Male,No,Laptop,LTP123,5,Completed,Credit Card,674.32,674.32,1,2024-07-29,Expedited,Accessory,92.28,766.6,17870,2024,Monday,July,18-35
18091,45,Male,Yes,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,2024-07-17,Expedited,"Extended Warranty, Accessory, Accessory",141.38,502.56,17871,2024,Wednesday,July,36-55
18092,55,Male,No,Headphones,HDP456,1,Cancelled,PayPal,3250.62,361.18,9,2024-02-08,Same Day,,0.0,3250.62,17872,2024,Thursday,February,36-55
18093,21,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,5394.56,674.32,8,2024-04-16,Expedited,"Extended Warranty, Accessory, Extended Warranty",75.66,5470.22,17873,2024,Tuesday,April,18-35
18093,21,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-08-16,Standard,,0.0,361.18,17874,2024,Friday,August,18-35
18095,21,Female,No,Tablet,TBL345,4,Completed,Credit Card,5504.87,786.41,7,2024-03-12,Same Day,,0.0,5504.87,17875,2024,Tuesday,March,18-35
18096,64,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2757.0,459.5,6,2024-04-29,Standard,"Accessory, Impulse Item, Impulse Item",168.99,2925.99,17876,2024,Monday,April,56-75
18096,64,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,9117.44,1139.68,8,2024-05-12,Standard,Extended Warranty,90.66,9208.1,17877,2024,Sunday,May,56-75
18098,45,Male,No,Smartphone,SMP234,1,Completed,Credit Card,3419.04,1139.68,3,2024-05-18,Same Day,"Impulse Item, Extended Warranty, Accessory",151.22,3570.2599999999998,17878,2024,Saturday,May,36-55
18100,38,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,1444.72,361.18,4,2024-02-06,Same Day,,0.0,1444.72,17879,2024,Tuesday,February,36-55
18100,38,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,1838.0,459.5,4,2024-04-05,Expedited,"Impulse Item, Impulse Item",114.47,1952.47,17880,2024,Friday,April,36-55
18102,40,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,6068.88,674.32,9,2024-01-24,Standard,"Extended Warranty, Extended Warranty",81.31,6150.1900000000005,17881,2024,Wednesday,January,36-55
18102,40,Female,No,Laptop,LTP123,3,Cancelled,PayPal,6068.88,674.32,9,2024-06-26,Standard,,0.0,6068.88,17882,2024,Wednesday,June,36-55
18103,38,Male,No,Headphones,HDP456,2,Completed,PayPal,361.18,361.18,1,2024-04-30,Same Day,"Impulse Item, Accessory, Extended Warranty",120.72,481.9,17883,2024,Tuesday,April,36-55
18103,38,Male,No,Laptop,LTP123,3,Completed,Credit Card,2697.28,674.32,4,2024-07-04,Expedited,"Accessory, Accessory",106.24,2803.52,17884,2024,Thursday,July,36-55
18103,38,Male,No,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,2024-09-07,Same Day,Impulse Item,58.26,6349.54,17885,2024,Saturday,September,36-55
18104,40,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,674.32,674.32,1,2024-08-27,Standard,"Extended Warranty, Impulse Item",95.06,769.3800000000001,17886,2024,Tuesday,August,36-55
18105,57,Male,Yes,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,2024-08-09,Same Day,"Accessory, Accessory, Extended Warranty",167.07,953.48,17887,2024,Friday,August,56-75
18108,47,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,10257.12,1139.68,9,2024-05-12,Same Day,"Impulse Item, Extended Warranty, Accessory",122.77,10379.890000000001,17888,2024,Sunday,May,36-55
18113,68,Male,No,Laptop,LTP123,1,Completed,Credit Card,6068.88,674.32,9,2024-07-20,Same Day,"Extended Warranty, Impulse Item",105.72,6174.6,17889,2024,Saturday,July,56-75
18114,56,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,4718.46,786.41,6,2024-03-24,Standard,,0.0,4718.46,17890,2024,Sunday,March,56-75
18114,56,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,2697.28,674.32,4,2024-04-29,Standard,Extended Warranty,60.16,2757.44,17891,2024,Monday,April,56-75
18114,56,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,2024-09-12,Standard,Accessory,68.3,1446.8,17892,2024,Thursday,September,56-75
18114,56,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,4135.5,459.5,9,2024-09-15,Expedited,Accessory,50.96,4186.46,17893,2024,Sunday,September,56-75
18116,20,Female,Yes,Laptop,LTP123,1,Completed,PayPal,2022.96,674.32,3,2024-05-10,Standard,Extended Warranty,98.91,2121.87,17894,2024,Friday,May,18-35
18118,40,Female,No,Laptop,LTP123,2,Completed,PayPal,674.32,674.32,1,2024-05-23,Expedited,"Extended Warranty, Impulse Item, Impulse Item",195.17,869.49,17895,2024,Thursday,May,36-55
18119,58,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-04-25,Same Day,"Extended Warranty, Extended Warranty",86.01,3302.51,17896,2024,Thursday,April,56-75
18119,58,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,4135.5,459.5,9,2024-06-18,Same Day,,0.0,4135.5,17897,2024,Tuesday,June,56-75
18120,78,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,2022.96,674.32,3,2024-07-06,Expedited,,0.0,2022.96,17898,2024,Saturday,July,75+
18121,18,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,10257.12,1139.68,9,2024-08-10,Expedited,"Accessory, Extended Warranty, Extended Warranty",138.43,10395.550000000001,17899,2024,Saturday,August,18-35
18122,37,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,5504.87,786.41,7,2024-06-16,Same Day,,0.0,5504.87,17900,2024,Sunday,June,36-55
18125,56,Male,No,Smartphone,SMP234,4,Completed,PayPal,3419.04,1139.68,3,2024-06-23,Expedited,Accessory,24.54,3443.58,17901,2024,Sunday,June,56-75
18125,56,Male,No,Laptop,LTP123,5,Completed,Credit Card,1348.64,674.32,2,2024-07-17,Expedited,"Extended Warranty, Impulse Item, Accessory",135.59,1484.23,17902,2024,Wednesday,July,56-75
18126,46,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,10257.12,1139.68,9,2024-01-17,Same Day,"Extended Warranty, Impulse Item",120.46,10377.58,17903,2024,Wednesday,January,36-55
18126,46,Female,No,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,2024-06-15,Same Day,"Extended Warranty, Accessory, Accessory",181.23,6250.11,17904,2024,Saturday,June,36-55
18126,46,Female,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-08-23,Expedited,,0.0,7977.76,17905,2024,Friday,August,36-55
18127,71,Female,No,Smartwatch,SWT567,1,Completed,PayPal,1378.5,459.5,3,2024-01-11,Standard,"Accessory, Extended Warranty",111.71,1490.21,17906,2024,Thursday,January,56-75
18127,71,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-09-19,Expedited,"Accessory, Impulse Item",120.0,5818.4,17907,2024,Thursday,September,56-75
18129,43,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,4718.46,786.41,6,2024-01-23,Same Day,"Extended Warranty, Accessory, Extended Warranty",228.87,4947.33,17908,2024,Tuesday,January,36-55
18129,43,Female,No,Smartwatch,SWT567,4,Completed,PayPal,3676.0,459.5,8,2024-04-27,Expedited,Impulse Item,12.8,3688.8,17909,2024,Saturday,April,36-55
18130,69,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,6743.2,674.32,10,2024-08-28,Expedited,,0.0,6743.2,17910,2024,Wednesday,August,56-75
18131,46,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,3250.62,361.18,9,2024-04-12,Same Day,Accessory,94.95,3345.5699999999997,17911,2024,Friday,April,36-55
18132,45,Male,No,Tablet,TBL345,4,Completed,Credit Card,786.41,786.41,1,2024-02-11,Expedited,"Accessory, Extended Warranty, Impulse Item",224.72,1011.13,17912,2024,Sunday,February,36-55
18132,45,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-05-21,Expedited,"Extended Warranty, Extended Warranty, Accessory",161.7,8139.46,17913,2024,Tuesday,May,36-55
18133,76,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,2024-04-24,Standard,Accessory,52.08,838.49,17914,2024,Wednesday,April,75+
18133,76,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,1348.64,674.32,2,2024-05-26,Expedited,"Impulse Item, Extended Warranty",130.29,1478.93,17915,2024,Sunday,May,75+
18133,76,Female,No,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,2024-07-16,Expedited,,0.0,7077.69,17916,2024,Tuesday,July,75+
18135,28,Female,No,Headphones,HDP456,3,Completed,Credit Card,3611.8,361.18,10,2024-03-10,Same Day,"Impulse Item, Impulse Item, Accessory",184.47,3796.27,17917,2024,Sunday,March,18-35
18136,66,Male,No,Laptop,LTP123,3,Completed,PayPal,1348.64,674.32,2,2024-03-04,Expedited,"Impulse Item, Accessory",103.19,1451.8300000000002,17918,2024,Monday,March,56-75
18138,76,Male,No,Tablet,TBL345,1,Cancelled,PayPal,7077.69,786.41,9,2024-05-23,Standard,Impulse Item,84.6,7162.29,17919,2024,Thursday,May,75+
18138,76,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,674.32,674.32,1,2024-06-13,Same Day,"Impulse Item, Impulse Item",43.98,718.3000000000001,17920,2024,Thursday,June,75+
18140,78,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,3216.5,459.5,7,2024-05-28,Same Day,Impulse Item,98.28,3314.78,17921,2024,Tuesday,May,75+
18141,23,Female,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,2024-09-07,Standard,Impulse Item,41.31,3412.91,17922,2024,Saturday,September,18-35
18143,60,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,4718.46,786.41,6,2024-09-17,Expedited,Impulse Item,19.5,4737.96,17923,2024,Tuesday,September,56-75
18144,19,Female,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-01-10,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",138.79,5837.19,17924,2024,Wednesday,January,18-35
18144,19,Female,No,Tablet,TBL345,5,Completed,Credit Card,6291.28,786.41,8,2024-04-07,Same Day,,0.0,6291.28,17925,2024,Sunday,April,18-35
18144,19,Female,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,2024-06-24,Standard,"Accessory, Accessory, Accessory",226.66,3598.2599999999998,17926,2024,Monday,June,18-35
18146,71,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1378.5,459.5,3,2024-02-27,Standard,,0.0,1378.5,17927,2024,Tuesday,February,56-75
18146,71,Male,No,Tablet,TBL345,1,Completed,Credit Card,1572.82,786.41,2,2024-03-01,Standard,Accessory,31.37,1604.1899999999998,17928,2024,Friday,March,56-75
18146,71,Male,Yes,Laptop,LTP123,3,Completed,PayPal,5394.56,674.32,8,2024-03-05,Expedited,Extended Warranty,85.9,5480.46,17929,2024,Tuesday,March,56-75
18146,71,Male,No,Laptop,LTP123,2,Completed,PayPal,5394.56,674.32,8,2024-04-05,Expedited,"Extended Warranty, Impulse Item, Accessory",238.53,5633.09,17930,2024,Friday,April,56-75
18146,71,Male,No,Smartphone,SMP234,4,Completed,PayPal,5698.4,1139.68,5,2024-05-08,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",146.88,5845.28,17931,2024,Wednesday,May,56-75
18147,80,Female,No,Tablet,TBL345,2,Completed,PayPal,3932.05,786.41,5,2024-02-11,Expedited,Impulse Item,81.25,4013.3,17932,2024,Sunday,February,75+
18149,68,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,6291.28,786.41,8,2024-09-10,Standard,"Impulse Item, Extended Warranty, Impulse Item",197.92,6489.2,17933,2024,Tuesday,September,56-75
18151,47,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4135.5,459.5,9,2024-05-15,Same Day,"Impulse Item, Impulse Item, Impulse Item",241.68,4377.18,17934,2024,Wednesday,May,36-55
18152,58,Female,No,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,2024-03-09,Standard,Extended Warranty,57.8,844.2099999999999,17935,2024,Saturday,March,56-75
18152,58,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,3419.04,1139.68,3,2024-06-26,Standard,"Extended Warranty, Extended Warranty",154.79,3573.83,17936,2024,Wednesday,June,56-75
18154,71,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2889.44,361.18,8,2024-02-19,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",182.94,3072.38,17937,2024,Monday,February,56-75
18155,73,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,6291.28,786.41,8,2024-03-14,Standard,"Extended Warranty, Extended Warranty",175.68,6466.96,17938,2024,Thursday,March,56-75
18155,73,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-08-19,Same Day,"Accessory, Accessory, Impulse Item",172.27,3388.77,17939,2024,Monday,August,56-75
18156,62,Male,No,Smartphone,SMP234,3,Completed,PayPal,10257.12,1139.68,9,2024-07-23,Expedited,Accessory,88.85,10345.970000000001,17940,2024,Tuesday,July,56-75
18156,62,Male,No,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,2024-09-17,Standard,,0.0,7077.69,17941,2024,Tuesday,September,56-75
18157,45,Male,No,Headphones,HDP456,3,Completed,Credit Card,361.18,361.18,1,2024-03-03,Standard,,0.0,361.18,17942,2024,Sunday,March,36-55
18158,59,Male,No,Smartwatch,SWT567,4,Completed,PayPal,2297.5,459.5,5,2024-04-18,Same Day,Extended Warranty,67.4,2364.9,17943,2024,Thursday,April,56-75
18159,54,Male,No,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,2024-01-16,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",108.46,7186.15,17944,2024,Tuesday,January,36-55
18160,45,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,3145.64,786.41,4,2024-04-01,Standard,"Accessory, Accessory, Extended Warranty",239.69,3385.33,17945,2024,Monday,April,36-55
18162,77,Male,No,Smartwatch,SWT567,4,Completed,PayPal,2757.0,459.5,6,2024-04-15,Standard,,0.0,2757.0,17946,2024,Monday,April,75+
18164,39,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,4595.0,459.5,10,2024-02-22,Same Day,"Extended Warranty, Impulse Item, Accessory",79.99,4674.99,17947,2024,Thursday,February,36-55
18166,52,Male,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-08-08,Standard,"Extended Warranty, Accessory, Extended Warranty",182.17,5880.57,17948,2024,Thursday,August,36-55
18169,68,Female,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,4595.0,459.5,10,2024-01-05,Expedited,"Accessory, Impulse Item",147.7,4742.7,17949,2024,Friday,January,56-75
18170,44,Male,No,Headphones,HDP456,3,Completed,PayPal,2889.44,361.18,8,2024-06-29,Same Day,,0.0,2889.44,17950,2024,Saturday,June,36-55
18172,53,Female,Yes,Tablet,TBL345,3,Completed,Credit Card,7864.1,786.41,10,2024-05-23,Same Day,"Impulse Item, Accessory, Impulse Item",224.89,8088.990000000001,17951,2024,Thursday,May,36-55
18173,25,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,1444.72,361.18,4,2024-01-22,Expedited,Extended Warranty,63.05,1507.77,17952,2024,Monday,January,18-35
18175,80,Female,No,Tablet,TBL345,1,Cancelled,PayPal,5504.87,786.41,7,2024-02-20,Standard,,0.0,5504.87,17953,2024,Tuesday,February,75+
18175,80,Female,No,Headphones,HDP456,4,Completed,PayPal,3611.8,361.18,10,2024-03-28,Same Day,"Accessory, Accessory, Accessory",152.52,3764.32,17954,2024,Thursday,March,75+
18175,80,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,6743.2,674.32,10,2024-08-29,Standard,Extended Warranty,29.95,6773.15,17955,2024,Thursday,August,75+
18176,62,Female,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,2024-06-19,Expedited,,0.0,3932.05,17956,2024,Wednesday,June,56-75
18177,54,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,5394.56,674.32,8,2024-01-24,Expedited,"Accessory, Accessory, Extended Warranty",176.85,5571.410000000001,17957,2024,Wednesday,January,36-55
18178,51,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-01-11,Expedited,,0.0,2889.44,17958,2024,Thursday,January,36-55
18178,51,Male,Yes,Smartphone,SMP234,4,Cancelled,PayPal,9117.44,1139.68,8,2024-06-14,Expedited,,0.0,9117.44,17959,2024,Friday,June,36-55
18178,51,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,3216.5,459.5,7,2024-08-08,Expedited,Extended Warranty,89.47,3305.97,17960,2024,Thursday,August,36-55
18178,51,Male,No,Tablet,TBL345,2,Completed,Credit Card,5504.87,786.41,7,2024-09-16,Expedited,Accessory,99.1,5603.97,17961,2024,Monday,September,36-55
18181,66,Female,No,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,2024-04-06,Same Day,,0.0,2022.96,17962,2024,Saturday,April,56-75
18181,66,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,459.5,459.5,1,2024-09-02,Expedited,"Extended Warranty, Accessory, Extended Warranty",237.12,696.62,17963,2024,Monday,September,56-75
18183,27,Female,No,Headphones,HDP456,3,Completed,Credit Card,1083.54,361.18,3,2024-05-05,Expedited,"Accessory, Impulse Item, Extended Warranty",171.52,1255.06,17964,2024,Sunday,May,18-35
18184,55,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,459.5,459.5,1,2024-07-07,Expedited,"Impulse Item, Extended Warranty, Accessory",64.18,523.6800000000001,17965,2024,Sunday,July,36-55
18185,31,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,2024-01-07,Same Day,,0.0,9117.44,17966,2024,Sunday,January,18-35
18187,22,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,3216.5,459.5,7,2024-02-22,Expedited,"Extended Warranty, Impulse Item, Accessory",199.08,3415.58,17967,2024,Thursday,February,18-35
18187,22,Male,Yes,Tablet,TBL345,1,Completed,PayPal,786.41,786.41,1,2024-07-13,Same Day,"Impulse Item, Accessory, Accessory",142.73,929.14,17968,2024,Saturday,July,18-35
18191,42,Female,No,Headphones,HDP456,2,Completed,Credit Card,3250.62,361.18,9,2024-06-30,Expedited,"Accessory, Impulse Item",138.09,3388.71,17969,2024,Sunday,June,36-55
18191,42,Female,No,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,2024-08-05,Expedited,"Accessory, Accessory",138.11,5532.67,17970,2024,Monday,August,36-55
18192,45,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-01-07,Expedited,"Accessory, Accessory",78.88,2835.88,17971,2024,Sunday,January,36-55
18193,39,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,2757.0,459.5,6,2024-04-22,Same Day,Accessory,43.37,2800.37,17972,2024,Monday,April,36-55
18193,39,Male,No,Tablet,TBL345,2,Cancelled,PayPal,2359.23,786.41,3,2024-07-10,Expedited,"Accessory, Accessory",152.16,2511.39,17973,2024,Wednesday,July,36-55
18193,39,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,2757.0,459.5,6,2024-08-21,Same Day,Impulse Item,39.45,2796.45,17974,2024,Wednesday,August,36-55
